year_month,age,male,female,total,source_url
202408,101,4,10,14,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202408nenrei-zentai.pdf
202409,0,510,476,986,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,25,650,609,1259,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,50,929,983,1912,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,75,543,603,1146,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,1,497,492,989,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,26,675,647,1322,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,51,897,964,1861,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,76,557,650,1207,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,2,601,562,1163,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,27,627,654,1281,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,52,870,847,1717,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,77,460,513,973,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,3,609,547,1156,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,28,643,631,1274,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,53,808,884,1692,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,78,204,250,454,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,4,607,589,1196,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,29,632,659,1291,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,54,810,837,1647,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,79,213,312,525,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,5,580,556,1136,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,30,646,642,1288,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,55,800,817,1617,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,80,325,403,728,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,6,637,535,1172,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,31,620,667,1287,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,56,804,881,1685,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,81,300,427,727,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,7,644,620,1264,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,32,649,656,1305,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,57,798,832,1630,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,82,303,406,709,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,8,619,640,1259,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,33,651,691,1342,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,58,603,657,1260,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,83,307,426,733,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,9,638,655,1293,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,34,659,681,1340,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,59,677,737,1414,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,84,278,408,686,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,10,666,597,1263,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,35,652,680,1332,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,60,673,735,1408,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,85,270,353,623,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,11,668,643,1311,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,36,675,682,1357,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,61,663,785,1448,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,86,239,342,581,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,12,700,705,1405,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,37,744,706,1450,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,62,626,683,1309,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,87,172,326,498,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,13,671,686,1357,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,38,703,737,1440,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,63,702,714,1416,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,88,171,318,489,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,14,699,656,1355,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,39,746,787,1533,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,64,639,668,1307,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,89,154,255,409,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,15,729,672,1401,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,40,753,778,1531,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,65,654,650,1304,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,90,94,263,357,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,16,685,693,1378,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,41,749,713,1462,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,66,616,652,1268,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,91,100,196,296,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,17,719,668,1387,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,42,696,736,1432,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,67,591,629,1220,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,92,62,171,233,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,18,679,672,1351,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,43,723,764,1487,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,68,559,607,1166,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,93,45,138,183,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,19,611,553,1164,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,44,714,780,1494,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,69,593,660,1253,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,94,46,109,155,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,20,646,637,1283,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,45,795,767,1562,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,70,584,700,1284,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,95,31,84,115,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,21,684,653,1337,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,46,789,790,1579,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,71,613,666,1279,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,96,15,75,90,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,22,660,628,1288,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,47,777,824,1601,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,72,594,724,1318,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,97,10,62,72,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,23,640,655,1295,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,48,815,862,1677,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,73,577,719,1296,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,98,2,42,44,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,24,618,650,1268,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,49,893,922,1815,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,74,603,677,1280,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,99,1,22,23,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,100,4,23,27,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202409,101,4,9,13,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202409nenrei-zentai.pdf
202410,0,516,487,1003,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,25,661,589,1250,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,50,931,1003,1934,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,75,560,605,1165,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,1,500,499,999,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,26,671,659,1330,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,51,891,951,1842,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,76,555,648,1203,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,2,590,556,1146,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,27,626,665,1291,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,52,877,851,1728,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,77,474,537,1011,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,3,614,528,1142,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,28,661,637,1298,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,53,819,881,1700,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,78,216,266,482,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,4,603,593,1196,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,29,624,649,1273,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,54,814,849,1663,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,79,210,294,504,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,5,583,553,1136,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,30,644,655,1299,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,55,807,802,1609,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,80,307,411,718,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,6,627,548,1175,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,31,614,668,1282,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,56,789,882,1671,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,81,315,422,737,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,7,635,610,1245,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,32,639,647,1286,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,57,825,836,1661,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,82,298,401,699,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,8,625,637,1262,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,33,658,711,1369,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,58,608,660,1268,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,83,305,430,735,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,9,632,663,1295,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,34,647,659,1306,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,59,653,736,1389,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,84,276,400,676,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,10,656,590,1246,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,35,670,680,1350,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,60,678,724,1402,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,85,270,363,633,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,11,681,635,1316,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,36,670,698,1368,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,61,671,784,1455,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,86,245,326,571,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,12,696,711,1407,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,37,714,674,1388,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,62,622,693,1315,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,87,178,333,511,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,13,677,689,1366,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,38,730,748,1478,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,63,694,700,1394,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,88,178,310,488,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,14,694,658,1352,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,39,725,781,1506,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,64,649,680,1329,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,89,145,263,408,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,15,724,653,1377,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,40,769,784,1553,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,65,650,635,1285,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,90,106,258,364,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,16,683,693,1376,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,41,755,721,1476,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,66,605,675,1280,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,91,98,195,293,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,17,722,679,1401,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,42,706,718,1424,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,67,605,617,1222,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,92,61,174,235,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,18,692,685,1377,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,43,711,769,1480,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,68,557,610,1167,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,93,48,135,183,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,19,607,563,1170,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,44,714,779,1493,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,69,591,661,1252,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,94,42,108,150,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,20,660,659,1319,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,45,774,757,1531,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,70,587,693,1280,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,95,35,84,119,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,21,689,654,1343,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,46,802,809,1611,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,71,610,655,1265,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,96,18,76,94,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,22,674,633,1307,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,47,780,821,1601,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,72,590,731,1321,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,97,11,65,76,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,23,650,655,1305,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,48,822,853,1675,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,73,566,724,1290,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,98,2,39,41,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,24,611,669,1280,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,49,868,899,1767,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,74,600,679,1279,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,99,0,26,26,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,100,4,23,27,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202410,101,5,11,16,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202410nenrei-zentai.pdf
202411,0,514,501,1015,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,25,662,626,1288,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,50,935,975,1910,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,75,547,622,1169,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,1,495,482,977,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,26,678,642,1320,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,51,877,969,1846,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,76,563,637,1200,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,2,589,549,1138,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,27,633,665,1298,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,52,880,855,1735,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,77,490,562,1052,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,3,606,537,1143,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,28,660,623,1283,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,53,836,874,1710,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,78,239,283,522,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,4,614,581,1195,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,29,635,665,1300,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,54,785,856,1641,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,79,201,282,483,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,5,581,542,1123,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,30,629,673,1302,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,55,815,800,1615,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,80,294,402,696,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,6,616,553,1169,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,31,627,659,1286,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,56,805,869,1674,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,81,311,422,733,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,7,623,608,1231,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,32,636,635,1271,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,57,815,865,1680,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,82,294,392,686,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,8,633,639,1272,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,33,654,702,1356,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,58,613,667,1280,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,83,312,444,756,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
202411,9,625,662,1287,https://www.city.urasoe.lg.jp/doc/2026081000041/file_contents/202411nenrei-zentai.pdf
